id,name,best_for_wear,gender,image_url,dominant_color,sub_color1,sub_color2
IE5995,Grand Court 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d38fdaa4a3c14e598909ed5fc6b4ca50_9366/Grand_Court_2.0_Kids_Schuh_Schwarz_IE5995_01_standard.jpg",Core Black,Cloud White,Core Black
IF9427,Adizero Prime X 2.0 STRUNG Laufschuh,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e290263705c04102afa6d6a1ed72f3cd_9366/Adizero_Prime_X_2.0_STRUNG_Laufschuh_Grau_IF9427_HM1.jpg",Grey Two,Lucid Red,Glory Grey
ID5271,Grand Court 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d2e34cfdc6924ceea41e0a1a609809af_9366/Grand_Court_2.0_Kids_Schuh_Weiss_ID5271_01_standard.jpg",Cloud White,Core Black,Cloud White
ID8017,Marvel’s Spider-Man Grand Court Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a56ceaf2fb51482a8f56c1215ef4a499_9366/Marvels_Spider-Man_Grand_Court_Kids_Schuh_Weiss_ID8017_01_standard.jpg",Cloud White,Core Black,Royal Blue
JP5246,Rapid Court Low Schuh,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/64178e423d314e369dfd8a95018e1062_9366/Rapid_Court_Low_Schuh_Grau_JP5246_01_00_standard.jpg",Orbit Grey,Cloud White,Cloud White
GW3019,Hoops 3.0 Mid Classic Vintage Schuh,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/664ee84a7a184935bc85adc50168f41a_9366/Hoops_3.0_Mid_Classic_Vintage_Schuh_Schwarz_GW3019_01_standard.jpg",Core Black,Core Black,Cloud White
IH2844,Fortarun 3.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8ec025f38fb944c68647221b48a7b0bd_9366/Fortarun_3.0_Kids_Schuh_Schwarz_IH2844_01_standard.jpg",Core Black,Cloud White,Core Black
GW1988,Tensaur Hook and Loop Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f802b3e51e584e269dc0ae8c0129156a_9366/Tensaur_Hook_and_Loop_Schuh_Weiss_GW1988_01_standard.jpg",Cloud White,Core Black,Core Black
IE3146,Adiease Schuh,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cd572bc30f8c46c8b42a1724c3753983_9366/Adiease_Schuh_Weiss_IE3146_01_standard.jpg",Crystal White,Core Black,Gum
IH5710,Adizero Takumi Sen 10 Laufschuh,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8bedcc28e80344e290baa85d0385841b_9366/Adizero_Takumi_Sen_10_Laufschuh_Schwarz_IH5710_HM1.jpg",Core Black,Cloud White,Grey Five
GW0401,Hoops Mid Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e6082e21708b4989ab94adbe00fcc037_9366/Hoops_Mid_Schuh_Weiss_GW0401_01_standard.jpg",Cloud White,Cloud White,Grey Two
JP5255,Rapid Court Low Schuh,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/635f6e44056c4764b2a9cd80805aaf76_9366/Rapid_Court_Low_Schuh_Schwarz_JP5255_01_00_standard.jpg",Core Black,Cloud White,Cloud White
GW6468,Tensaur Hook and Loop Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e1326a9414ff47d4a03aae9000a1abc7_9366/Tensaur_Hook_and_Loop_Schuh_Weiss_GW6468_01_standard.jpg",Cloud White,Team Real Magenta,Core Black
JP5143,Runfalcon 5 Kids Schuh,Everyday,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/99d5f50426ab4c49b3ee1881928f3241_9366/Runfalcon_5_Kids_Schuh_Rosa_JP5143_01_00_standard.jpg",Pulse Magenta,Cloud White,Bliss Pink
HQ4204,Ultraboost 1.0 Laufschuh,City,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/140bc1b42e824d8bb715ebf456a4b65e_9366/Ultraboost_1.0_Laufschuh_Schwarz_HQ4204_HM1.jpg",Core Black,Core Black,Beam Pink
JP7149,Adizero EVO SL Laufschuh,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5d40adba58d446cfb32e20b75f966cbe_9366/Adizero_EVO_SL_Laufschuh_Schwarz_JP7149_01_00_standard.jpg",Core Black,Cloud White,Core Black
JP7147,Adizero EVO SL Laufschuh,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7459e24ecc9544cf8e9dbc19c9e9fcf7_9366/Adizero_EVO_SL_Laufschuh_Schwarz_JP7147_01_00_standard.jpg",Core Black,Iron Metallic,Core Black
GW9213,Grand Court Cloudfoam Lifestyle Court Comfort Schuh,City,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/72cc67fc189e44a682404ae1eadb3b2b_9366/Grand_Court_Cloudfoam_Lifestyle_Court_Comfort_Schuh_Weiss_GW9213_HM1.jpg",Cloud White,Cloud White,Gold Metallic
IH2858,Fortarun 3 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/44f7c57598b74e90965e326d3086e792_9366/Fortarun_3_Kids_Schuh_Schwarz_IH2858_01_standard.jpg",Core Black,Core Black,Grey Six
IH7780,Tensaur Run 3.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ac12447a7c5e48da993d36c68486b3d5_9366/Tensaur_Run_3.0_Kids_Schuh_Blau_IH7780_01_standard.jpg",Bright Royal,Cloud White,Dark Blue
GW0402,Hoops Mid Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/0bc3d7471e4f4d14a689ada8003ca7de_9366/Hoops_Mid_Schuh_Schwarz_GW0402_01_standard.jpg",Core Black,Cloud White,Grey Six
IE3550,Tensaur Run 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e45f41c00c2740c2b88f84b0e4a5412c_9366/Tensaur_Run_2.0_Kids_Schuh_Rosa_IE3550_01_standard.jpg",Clear Pink,Cloud White,Pulse Magenta
JI4481,Adizero Boston 12 Laufschuh,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b4f4ccc684034a6e8495b66d7fc4599a_9366/Adizero_Boston_12_Laufschuh_Grau_JI4481_HM1.jpg",Grey Five,Crystal Jade,Lucid Pink
IF1734,Tensaur Hook and Loop Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e3c96cf854784064957f60a5c1c0a049_9366/Tensaur_Hook_and_Loop_Schuh_Blau_IF1734_01_standard.jpg",Dark Blue,Cloud White,Blue Burst
GY5435,Hoops 3.0 Low Classic Vintage Schuh,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b9f197b4ff2f4ebbafc2adc5017a7094_9366/Hoops_3.0_Low_Classic_Vintage_Schuh_Weiss_GY5435_01_standard.jpg",Cloud White,Royal Blue,Gum
HP8914,Grand Court 2.0 Kids Schuh,City,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6753e3a9e95d44d7a0c0af5b012ff53e_9366/Grand_Court_2.0_Kids_Schuh_Schwarz_HP8914_01_standard.jpg",Core Black,Lucid Blue,Court Green
JI4473,Adizero Boston 12 Laufschuh,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4bb9897620e9429e8f1080e92ec2802f_9366/Adizero_Boston_12_Laufschuh_Grau_JI4473_HM1.jpg",Dash Grey,Lucid Red,Lucid Lemon
IE3630,VL Court 3.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/35ba21b3662e4fc9a3a23b17946a2ef1_9366/VL_Court_3.0_Kids_Schuh_Schwarz_IE3630_01_standard.jpg",Core Black,Cloud White,Gum
ID9155,VL Court 3.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8770da42f4c042f98629f633c6043a93_9366/VL_Court_3.0_Kids_Schuh_Weiss_ID9155_01_standard.jpg",Cloud White,Core Black,Grey One
GW6516,Grand Court 2.0 Kids Schuh,City,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8b20defe35ed41bbae83ae3000cb24bc_9366/Grand_Court_2.0_Kids_Schuh_Weiss_GW6516_01_standard.jpg",Cloud White,Matte Silver,Matte Silver
GW9214,Grand Court Cloudfoam Lifestyle Court Comfort Schuh,City,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/eae4ade439604c9ba66d8b085013bb93_9366/Grand_Court_Cloudfoam_Lifestyle_Court_Comfort_Schuh_Weiss_GW9214_HM1.jpg",Cloud White,Core Black,Core Black
IH4954,VL Court 3.0 Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b27c998e9cb140c3aabd6980aedca703_9366/VL_Court_3.0_Schuh_Rosa_IH4954_01_standard.jpg",Pink Fusion,Cloud White,Grey Four
IE3542,Tensaur Run 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/37e33c10878e4f58acd9bf8dd857875e_9366/Tensaur_Run_2.0_Kids_Schuh_Schwarz_IE3542_01_standard.jpg",Core Black,Core Black,Core Black
IH8122,Advantage Base 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1f6afde96ac6457f9eb04b1604f0600c_9366/Advantage_Base_2.0_Kids_Schuh_Weiss_IH8122_01_standard.jpg",Cloud White,Cloud White,Core Black
IH2859,Fortarun 3 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9343d0a2c9d84513bb918442090a1cdd_9366/Fortarun_3_Kids_Schuh_Schwarz_IH2859_01_standard.jpg",Core Black,Cloud White,Core Black
IF9385,Adizero SL2 Laufschuh,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3d1e0e2457454cd7907c76ea034463c9_9366/Adizero_SL2_Laufschuh_Weiss_IF9385_HM1.jpg",Cloud White,Pure Ruby,Royal Blue
IH1193,adidas x Disney Micky Maus Tensaur Sport Kids Schuh,Everyday,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3dd1b2af09f942cda996d6230e7faa35_9366/adidas_x_Disney_Micky_Maus_Tensaur_Sport_Kids_Schuh_Weiss_IH1193_01_00_standard.jpg",Cloud White,Crew Blue,Off White
IH8197,Adizero SL2 Laufschuh,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c1c93d691785458fba0b226bb1de93fe_9366/Adizero_SL2_Laufschuh_Grau_IH8197_HM1.jpg",Carbon,Crystal Jade,Flash Aqua
ID5265,Grand Court 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7c628c0cf5a24f6cbf8920363a64ecd6_9366/Grand_Court_2.0_Kids_Schuh_Weiss_ID5265_01_standard.jpg",Cloud White,Iridescent,Grey Two
GW6455,Tensaur Hook and Loop Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cde75dc9fb194796bcedae8d003f303c_9366/Tensaur_Hook_and_Loop_Schuh_Schwarz_GW6455_01_standard.jpg",Core Black,Core Black,Grey Six
GW1990,Tensaur Hook and Loop Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8d34663ad44b4daa8cc9ae8d008ab39a_9366/Tensaur_Hook_and_Loop_Schuh_Weiss_GW1990_01_standard.jpg",Cloud White,Cloud White,Grey One
ID2308,Tensaur Hook and Loop Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/df8dbb011af24c1d9d6a5bcf52d35be6_9366/Tensaur_Hook_and_Loop_Schuh_Blau_ID2308_01_standard.jpg",Shadow Navy,Lucid Pink,Bliss Pink
IE9018,Advantage Base 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f2873f16b5fc49a4acf423c6996102c5_9366/Advantage_Base_2.0_Kids_Schuh_Schwarz_IE9018_01_standard.jpg",Core Black,Core Black,Grey Six
GY2578,Grand Court Sustainable Lace Schuh,City,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cb8ffb928bd246e3a118af4f00813078_9366/Grand_Court_Sustainable_Lace_Schuh_Weiss_GY2578_01_standard.jpg",Cloud White,Cloud White,Matte Gold
ID5286,Advantage Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c0766b5ef2e34165bf62b3e1d0a7d38a_9366/Advantage_Kids_Schuh_Weiss_ID5286_01_standard.jpg",Cloud White,Cloud White,Green
IE9019,Advantage Base 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f6e7f313595a43408bc48dfd965c995f_9366/Advantage_Base_2.0_Kids_Schuh_Weiss_IE9019_01_standard.jpg",Cloud White,Cloud White,Green
IE1372,Grand Court 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/621e70642fd041fc8df37f9f98753de2_9366/Grand_Court_2.0_Kids_Schuh_Schwarz_IE1372_01_standard.jpg",Core Black,Lucid Blue,Court Green
IH8123,Advantage Base 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3bd563c449354c298c75e76dfe225002_9366/Advantage_Base_2.0_Kids_Schuh_Weiss_IH8123_01_standard.jpg",Cloud White,Cloud White,Core Black
IH8879,adidas x Disney Micky Maus Tensaur Sport Kids Schuh,Everyday,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2ae9eca9d97442c089b1b39cbbf14f22_9366/adidas_x_Disney_Micky_Maus_Tensaur_Sport_Kids_Schuh_Weiss_IH8879_01_00_standard.jpg",Cloud White,Crew Blue,Off White
IH4894,Advantage Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b345551b180641fbbea77aacdd5a5b1d_9366/Advantage_Kids_Schuh_Weiss_IH4894_01_standard.jpg",Cloud White,Bliss Pink,Core Black
GW6456,Tensaur Hook and Loop Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9a28829119e84f4d8f5fae9000a4d8c9_9366/Tensaur_Hook_and_Loop_Schuh_Schwarz_GW6456_01_standard.jpg",Core Black,Cloud White,Core Black
ID1305,Advantage Base 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8fd7cf08100641dda7006914cfd02d65_9366/Advantage_Base_2.0_Kids_Schuh_Weiss_ID1305_01_standard.jpg",Cloud White,Bliss Pink,Core Black
ID1157,Pureboost 5 Laufschuh,Everyday,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cba83644566a426095e88d5661186fb5_9366/Pureboost_5_Laufschuh_Schwarz_ID1157_01_00_standard.jpg",Core Black,Core Black,Core Black
IH7577,Star Wars Grand Court 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/88ab1bcdee5640f68a6805bc8dd6f7ef_9366/Star_Wars_Grand_Court_2.0_Kids_Schuh_Schwarz_IH7577_01_standard.jpg",Core Black,Core Black,Core Black
ID5236,Marvel Spider-Man Racer Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/705e0b5ee92e491d81a0a7122c2f78c6_9366/Marvel_Spider-Man_Racer_Kids_Schuh_Schwarz_ID5236_01_standard.jpg",Core Black,Solar Red,Core Black
ID0336,Racer TR23 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/384801eb10e04c01b4d883c997a81c13_9366/Racer_TR23_Kids_Schuh_Schwarz_ID0336_01_standard.jpg",Core Black,Cloud White,Royal Blue
ID9154,VL Court 3.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2ab4f312f44f4b44a15e4552105d0b4d_9366/VL_Court_3.0_Kids_Schuh_Schwarz_ID9154_01_standard.jpg",Core Black,Cloud White,Core Black
ID3886,Advantage Base 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4d2e4c4d5be9419fb9ae56c622779a34_9366/Advantage_Base_2.0_Kids_Schuh_Weiss_ID3886_01_standard.jpg",Cloud White,Bliss Pink,Core Black
ID3888,Advantage Base 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e450ec4b02a54f579bc61cf0952a5e77_9366/Advantage_Base_2.0_Kids_Schuh_Schwarz_ID3888_01_standard.jpg",Core Black,Core Black,Grey Six
IH2843,Fortarun 3.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/438025cb3e9545e2a018d4571f443ea7_9366/Fortarun_3.0_Kids_Schuh_Schwarz_IH2843_01_standard.jpg",Core Black,Core Black,Grey Six
ID3889,Advantage Base 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/26b19ea95e7b468ca9213fcf9f8a9a0f_9366/Advantage_Base_2.0_Kids_Schuh_Weiss_ID3889_01_standard.jpg",Cloud White,Cloud White,Green
IH7576,Star Wars Grand Court 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b5d7089d98084ff1927cbcf7a194b0c2_9366/Star_Wars_Grand_Court_2.0_Kids_Schuh_Weiss_IH7576_01_standard.jpg",Cloud White,Cloud White,Cloud White
FW6688,Grand Court SE Schuh,City,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a4b4f81038fa415e921cab9600ed26f2_9366/Grand_Court_SE_Schuh_Weiss_FW6688_01_standard.jpg",Cloud White,Collegiate Green,Orbit Grey
GX1752,Daily 3.0 Schuh,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/505b6a0aae264129bc4cae92011007b9_9366/Daily_3.0_Schuh_Weiss_GX1752_01_standard.jpg",Cloud White,Core Black,Cloud White
IG7328,Racer TR23 Schuh,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cbff11fd3f6e4973ad940bec9aa6cbce_9366/Racer_TR23_Schuh_Grau_IG7328_01_standard.jpg",Carbon,Core Black,Royal Blue
GZ5303,Advantage Schuh,City,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b8c2b0351ec6487088587ca24d82e48c_9366/Advantage_Schuh_Weiss_GZ5303_HM1.jpg",Cloud White,Cloud White,Metal Grey
FW6689,Grand Court SE Schuh,City,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7eb30301dbab4d2e98a2ab90010d60e3_9366/Grand_Court_SE_Schuh_Weiss_FW6689_01_standard.jpg",Cloud White,Cloud White,Orbit Grey
IE8590,Runfalcon 5 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/eab882491cd142289ef9a91de0b80c93_9366/Runfalcon_5_Kids_Schuh_Blau_IE8590_01_standard.jpg",Lucid Blue,Cloud White,Lucid Lemon
IF7220,Forum Low CL Schuh,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ffd2455c6d774899ad5cabdf4b71307b_9366/Forum_Low_CL_Schuh_Weiss_IF7220_HM1.jpg",Cloud White,Active Green,Sandy Pink
HQ4130,Duramo SL 2.0 Laufschuh,Racing,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/76fb3f415ec4472bad8daf2500de33de_9366/Duramo_SL_2.0_Laufschuh_Weiss_HQ4130_01_standard.jpg",Cloud White,Core Black,Cloud White
IF7188,Court TNS Premiere Skateschuh,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/887ed4d6692d470098e45fe4b825727d_9366/Court_TNS_Premiere_Skateschuh_Weiss_IF7188_01_standard.jpg",Crystal White,Cloud White,Gum
ID6312,VL Court 3.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3a58464d96e042388b2f30e3a2a0d55c_9366/VL_Court_3.0_Kids_Schuh_Beige_ID6312_01_standard.jpg",Alumina,Cloud White,Alumina
HP2372,Duramo SL 2.0 Laufschuh,Triathlon,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7182b1e0c7ea46cd913eaf2a00a9cfa5_9366/Duramo_SL_2.0_Laufschuh_Grau_HP2372_01_standard.jpg",Grey Five,Court Green,Cloud White
IE8576,Runfalcon 5 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4eaff998469b412582cfa1d04caabc1b_9366/Runfalcon_5_Kids_Schuh_Blau_IE8576_01_standard.jpg",Lucid Blue,Cloud White,Cobalt Blue
IE8704,Grand Court Mid Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/433addba775f4a329786e89d7236937f_9366/Grand_Court_Mid_Kids_Schuh_Weiss_IE8704_01_standard.jpg",Cloud White,Clear Pink,Ice Yellow
IG1239,Tensaur Run Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/91b7670a61324054b1ced7624cdf6e56_9366/Tensaur_Run_Schuh_Grau_IG1239_01_standard.jpg",Grey Three,Cloud White,Lucid Lemon
IG2479,Duramo SL Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/30a827c312ea456da7120199ddccba0d_9366/Duramo_SL_Kids_Schuh_Weiss_IG2479_01_standard.jpg",Cloud White,Cloud White,Solar Red
IG2557,Grand Court Lifestyle Hook and Loop Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b18707547df742f5a8c9683c758efeea_9366/Grand_Court_Lifestyle_Hook_and_Loop_Schuh_Blau_IG2557_01_standard.jpg",Legend Ink,Royal Blue,Cloud White
HQ1801,VL Court 2.0 Schuh,Neutral,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ea349236e27f4e35af5faf1d011645d0_9366/VL_Court_2.0_Schuh_Schwarz_HQ1801_01_standard.jpg",Core Black,Cloud White,Better Scarlet
ID0593,RunFalcon 3 Lace Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/11215ad012af4dafa8dbde7b24408a0e_9366/RunFalcon_3_Lace_Schuh_Rot_ID0593_01_standard.jpg",Preloved Scarlet,Clear Pink,Preloved Fig
IE3865,Grand Court Mid Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8e44ac021e0c495a89d20627892b7196_9366/Grand_Court_Mid_Kids_Schuh_Weiss_IE3865_01_standard.jpg",Cloud White,Royal Blue,Ice Yellow
GW5537,Advantage Schuh,City,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/768ff830b61b441e8627ae12009a6d36_9366/Advantage_Schuh_Weiss_GW5537_01_standard.jpg",Cloud White,Cloud White,Legacy Teal
GZ5301,Advantage Schuh,City,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/259c2dcc848a4196ba5ead1800d3a2e3_9366/Advantage_Schuh_Schwarz_GZ5301_01_standard.jpg",Core Black,Core Black,Grey Three
IF4663,Rivalry 86 Low Schuh,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e05f63d21b9e456192121576762ea75b_9366/Rivalry_86_Low_Schuh_Weiss_IF4663_01_standard.jpg",Cream White,Supplier Colour,Easy Yellow
GV9544,adi2000 Schuh,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a16142ed99fe4ceb9d5fae6f00ceb094_9366/adi2000_Schuh_Weiss_GV9544_01_standard.jpg",Cloud White,Core Black,Chalk White
GZ9127,Racer TR21 Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6d4c94892002480395caad1900cd4608_9366/Racer_TR21_Schuh_Schwarz_GZ9127_01_standard.jpg",Core Black,Core Black,Carbon
IG2578,Forum XLG Schuh,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/83b2cf9291bc4b9e868e59f497f18586_9366/Forum_XLG_Schuh_Weiss_IG2578_01_standard.jpg",Cloud White,Core Black,Cloud White
GY5432,Hoops 3.0 Low Classic Vintage Schuh,Neutral,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/990ae42975ef4b93bea8ada9001f3877_9366/Hoops_3.0_Low_Classic_Vintage_Schuh_Schwarz_GY5432_01_standard.jpg",Core Black,Cloud White,Grey Six
IE8484,Ultraboost 1.0 Schuh,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6deeddaee5824d9baf2920d4100f950e_9366/Ultraboost_1.0_Schuh_Weiss_IE8484_012_hover_standard.jpg",Cloud White,Cloud White,Wonder Beige
JR2813,Rapid Court Mid Winterized Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4e709a7c0f684bc99b2c1fda7468aab2_9366/Rapid_Court_Mid_Winterized_Schuh_Grun_JR2813_01_00_standard.jpg",Olive Strata,Shadow Brown,Gum
ID9596,X_PLRBOOST Schuh,City,U,"https://assets.adidas.com/images/w_600,f_auto,q_auto/29516b50dff84ca1bedf2e7bc98b7dc7_9366/X_PLRBOOST_Schuh_Grau_ID9596_01_standard.jpg",Dash Grey,Core Black,Silver Metallic
JI0829,Mullaly Low Schuh,Neutral,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f5922b197a1544b8a7a661e0b4791f86_9366/Mullaly_Low_Schuh_Beige_JI0829_01_standard.jpg",Putty Grey,Blanch Cargo,Cloud White
IF6744,Adizero SL2 Laufschuh,Racing,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/69eed5122f494177aa340fb3b891556f_9366/Adizero_SL2_Laufschuh_Grau_IF6744_01_00_standard.jpg",Dash Grey,Lucid Blue,Cobalt Blue
IH7779,Tensaur Run 3.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/eb0b1dc4bd7949578424db21bcfae393_9366/Tensaur_Run_3.0_Kids_Schuh_Schwarz_IH7779_01_standard.jpg",Core Black,Bliss Pink,Cloud White
FZ6363,Grand Court Cloudfoam Comfort Schuh,City,M,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e86fe54c065f4ad49336af430105eb05_9366/Grand_Court_Cloudfoam_Comfort_Schuh_Weiss_FZ6363_01_standard.jpg",Cloud White,Better Scarlet,Core Black
HP5837,RunFalcon 3 Lace Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/008e36b266ad4ba39067af4600210eb8_9366/RunFalcon_3_Lace_Schuh_Rosa_HP5837_01_standard.jpg",Lucid Fuchsia,Blue Dawn,Core Black
IF1715,Winterplay Kids Stiefel,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4648f6753f434d48a4dcfad41601f39a_9366/Winterplay_Kids_Stiefel_Schwarz_IF1715_01_standard.jpg",Core Black,Solar Red,Iron Metallic
IG4839,Grand Court 2.0 Kids Schuh,Neutral,K,"https://assets.adidas.com/images/w_600,f_auto,q_auto/0c4e627225f24fcb8f5804d316e3e028_9366/Grand_Court_2.0_Kids_Schuh_Blau_IG4839_01_standard.jpg",Legend Ink,Royal Blue,Cloud White
HQ1343,ADIZERO SL W,Racing,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9f5a990ffbbd421abb50dc2eea5c93b0_9366/ADIZERO_SL_W_Weiss_HQ1343_HM1.jpg",Cloud White,Core Black,Grey Two
ID6809,Forum XLG Schuh,Neutral,W,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8f6ea198bc4c40589d623873bae8b652_9366/Forum_XLG_Schuh_Weiss_ID6809_01_standard.jpg",Cloud White,Cloud White,Crystal White
